skill,sub_domain,difficulty,question,ideal_answer,answer,label,cos_similarity,length_ratio,aligned_score,word_count,source
DSA,dsa_core,Medium,What is the difference between DFS shortest path and Dijkstra?,"DFS does not guarantee shortest path — it finds A path, not necessarily the shortest. BFS guarantees shortest path in unweighted graphs. Dijkstra's algorithm finds shortest path in weighted graphs with non-negative edges. Uses a priority queue. O((V+E) log V). Cannot handle negative edges. Bellman-Ford handles negative edges O(VE). A* uses heuristics for faster pathfinding.","DFS does not guarantee shortest path — it finds A path, not necessarily the shortest. BFS guarantees shortest path in unweighted graphs. Dijkstra's. Some additional details apply.",Average,0.5663,0.4909,0.75,27,handcrafted_v4
DSA,dsa_core,Medium,What is the difference between DFS shortest path and Dijkstra?,"DFS does not guarantee shortest path — it finds A path, not necessarily the shortest. BFS guarantees shortest path in unweighted graphs. Dijkstra's algorithm finds shortest path in weighted graphs with non-negative edges. Uses a priority queue. O((V+E) log V). Cannot handle negative edges. Bellman-Ford handles negative edges O(VE). A* uses heuristics for faster pathfinding.",DFS does not guarantee shortest path.,Poor,0.4285,0.1091,0.5,6,handcrafted_v4
DBMS,dbms_core,Medium,What are ACID properties?,"ACID guarantees reliable transaction processing. Atomicity: all operations in a transaction succeed or all fail — no partial updates. Consistency: transaction takes the database from one valid state to another, all constraints satisfied. Isolation: concurrent transactions do not see each other's intermediate states. Durability: committed changes persist even after system failure, typically through write-ahead logging.","ACID guarantees reliable transaction processing. Atomicity: all operations in a transaction succeed or all fail — no partial updates. Consistency: transaction takes the database from one valid state to another, all constraints satisfied. Isolation: concurrent transactions do not see each other's intermediate states. Durability: committed changes persist even after system failure, typically through write-ahead logging.",Good,1.0,1.0,1.0,55,handcrafted_v4
DBMS,dbms_core,Medium,What are ACID properties?,"ACID guarantees reliable transaction processing. Atomicity: all operations in a transaction succeed or all fail — no partial updates. Consistency: transaction takes the database from one valid state to another, all constraints satisfied. Isolation: concurrent transactions do not see each other's intermediate states. Durability: committed changes persist even after system failure, typically through write-ahead logging.",ACID guarantees reliable transaction processing. Atomicity: all operations in a transaction succeed or all fail — no partial updates. Consistency: transaction takes the. Some additional details apply.,Average,0.529,0.4909,1.0,27,handcrafted_v4
DBMS,dbms_core,Medium,What are ACID properties?,"ACID guarantees reliable transaction processing. Atomicity: all operations in a transaction succeed or all fail — no partial updates. Consistency: transaction takes the database from one valid state to another, all constraints satisfied. Isolation: concurrent transactions do not see each other's intermediate states. Durability: committed changes persist even after system failure, typically through write-ahead logging.",ACID guarantees reliable transaction processing. Atomicity:.,Poor,0.404,0.1091,0.75,6,handcrafted_v4
DBMS,dbms_core,Medium,What is normalisation?,"Normalisation organises database to reduce redundancy and improve integrity. 1NF: atomic values, no repeating groups. 2NF: 1NF plus no partial dependencies (every non-key attribute depends on the full primary key). 3NF: 2NF plus no transitive dependencies (non-key attributes depend only on primary key). BCNF: stricter 3NF — every determinant is a candidate key. Higher forms reduce anomalies during insert, update, delete.","Normalisation organises database to reduce redundancy and improve integrity. 1NF: atomic values, no repeating groups. 2NF: 1NF plus no partial dependencies (every non-key attribute depends on the full primary key). 3NF: 2NF plus no transitive dependencies (non-key attributes depend only on primary key). BCNF: stricter 3NF — every determinant is a candidate key. Higher forms reduce anomalies during insert, update, delete.",Good,1.0,1.0,1.0,61,handcrafted_v4
DBMS,dbms_core,Medium,What is normalisation?,"Normalisation organises database to reduce redundancy and improve integrity. 1NF: atomic values, no repeating groups. 2NF: 1NF plus no partial dependencies (every non-key attribute depends on the full primary key). 3NF: 2NF plus no transitive dependencies (non-key attributes depend only on primary key). BCNF: stricter 3NF — every determinant is a candidate key. Higher forms reduce anomalies during insert, update, delete.","Normalisation organises database to reduce redundancy and improve integrity. 1NF: atomic values, no repeating groups. 2NF: 1NF plus no partial dependencies (every non-key attribute depends. Some additional details apply.",Average,0.5849,0.4754,0.875,29,handcrafted_v4
DBMS,dbms_core,Medium,What is normalisation?,"Normalisation organises database to reduce redundancy and improve integrity. 1NF: atomic values, no repeating groups. 2NF: 1NF plus no partial dependencies (every non-key attribute depends on the full primary key). 3NF: 2NF plus no transitive dependencies (non-key attributes depend only on primary key). BCNF: stricter 3NF — every determinant is a candidate key. Higher forms reduce anomalies during insert, update, delete.",Normalisation organises database to reduce redundancy.,Poor,0.2147,0.0984,0.5,6,handcrafted_v4
DBMS,dbms_core,Medium,What is an index and how does B-tree indexing work?,"An index is a data structure that speeds up data retrieval at the cost of extra storage and slower writes. B-tree index: balanced tree where each node can have multiple keys and children. Data sorted by indexed column. Search, insert, delete in O(log n). Leaf nodes linked for range queries. Most databases use B+ trees where all data is in leaf nodes and internal nodes only store keys for navigation.","An index is a data structure that speeds up data retrieval at the cost of extra storage and slower writes. B-tree index: balanced tree where each node can have multiple keys and children. Data sorted by indexed column. Search, insert, delete in O(log n). Leaf nodes linked for range queries. Most databases use B+ trees where all data is in leaf nodes and internal nodes only store keys for navigation.",Good,1.0,1.0,1.0,70,handcrafted_v4
DBMS,dbms_core,Medium,What is an index and how does B-tree indexing work?,"An index is a data structure that speeds up data retrieval at the cost of extra storage and slower writes. B-tree index: balanced tree where each node can have multiple keys and children. Data sorted by indexed column. Search, insert, delete in O(log n). Leaf nodes linked for range queries. Most databases use B+ trees where all data is in leaf nodes and internal nodes only store keys for navigation.",An index is a data structure that speeds up data retrieval at the cost of extra storage and slower writes. B-tree index: balanced tree where each node can have. Some additional details apply.,Average,0.4845,0.4714,0.625,33,handcrafted_v4
DBMS,dbms_core,Medium,What is an index and how does B-tree indexing work?,"An index is a data structure that speeds up data retrieval at the cost of extra storage and slower writes. B-tree index: balanced tree where each node can have multiple keys and children. Data sorted by indexed column. Search, insert, delete in O(log n). Leaf nodes linked for range queries. Most databases use B+ trees where all data is in leaf nodes and internal nodes only store keys for navigation.",An index is a data structure.,Poor,0.3755,0.0857,0.25,6,handcrafted_v4
DBMS,dbms_core,Medium,What are the types of JOINs?,"INNER JOIN: returns only rows with matching values in both tables. LEFT JOIN: all rows from left table, matching from right (NULL if no match). RIGHT JOIN: all from right, matching from left. FULL OUTER JOIN: all rows from both tables with NULLs where no match. CROSS JOIN: cartesian product — every combination of rows. SELF JOIN: table joined with itself using alias. NATURAL JOIN: joins on all columns with same name.","INNER JOIN: returns only rows with matching values in both tables. LEFT JOIN: all rows from left table, matching from right (NULL if no match). RIGHT JOIN: all from right, matching from left. FULL OUTER JOIN: all rows from both tables with NULLs where no match. CROSS JOIN: cartesian product — every combination of rows. SELF JOIN: table joined with itself using alias. NATURAL JOIN: joins on all columns with same name.",Good,1.0,1.0,1.0,72,handcrafted_v4
DBMS,dbms_core,Medium,What are the types of JOINs?,"INNER JOIN: returns only rows with matching values in both tables. LEFT JOIN: all rows from left table, matching from right (NULL if no match). RIGHT JOIN: all from right, matching from left. FULL OUTER JOIN: all rows from both tables with NULLs where no match. CROSS JOIN: cartesian product — every combination of rows. SELF JOIN: table joined with itself using alias. NATURAL JOIN: joins on all columns with same name.","INNER JOIN: returns only rows with matching values in both tables. LEFT JOIN: all rows from left table, matching from right (NULL if no match). RIGHT JOIN: all from right,. Some additional details apply.",Average,0.7921,0.4722,1.0,34,handcrafted_v4
DBMS,dbms_core,Medium,What are the types of JOINs?,"INNER JOIN: returns only rows with matching values in both tables. LEFT JOIN: all rows from left table, matching from right (NULL if no match). RIGHT JOIN: all from right, matching from left. FULL OUTER JOIN: all rows from both tables with NULLs where no match. CROSS JOIN: cartesian product — every combination of rows. SELF JOIN: table joined with itself using alias. NATURAL JOIN: joins on all columns with same name.",INNER JOIN: returns only rows with.,Poor,0.4932,0.0833,0.25,6,handcrafted_v4
DBMS,dbms_core,Medium,What is a stored procedure?,"A stored procedure is a precompiled collection of SQL statements stored in the database. Executed with a single call. Benefits: reduced network traffic (one call instead of multiple queries), reusable logic, improved security (grant execute without exposing tables), precompiled so faster execution. Can accept parameters and return values. Drawbacks: harder to version control, database-specific syntax, can mix business logic with data layer.","A stored procedure is a precompiled collection of SQL statements stored in the database. Executed with a single call. Benefits: reduced network traffic (one call instead of multiple queries), reusable logic, improved security (grant execute without exposing tables), precompiled so faster execution. Can accept parameters and return values. Drawbacks: harder to version control, database-specific syntax, can mix business logic with data layer.",Good,1.0,1.0,1.0,62,handcrafted_v4
DBMS,dbms_core,Medium,What is a stored procedure?,"A stored procedure is a precompiled collection of SQL statements stored in the database. Executed with a single call. Benefits: reduced network traffic (one call instead of multiple queries), reusable logic, improved security (grant execute without exposing tables), precompiled so faster execution. Can accept parameters and return values. Drawbacks: harder to version control, database-specific syntax, can mix business logic with data layer.",A stored procedure is a precompiled collection of SQL statements stored in the database. Executed with a single call. Benefits: reduced network traffic (one call instead. Some additional details apply.,Average,0.4429,0.4839,0.875,30,handcrafted_v4
DBMS,dbms_core,Medium,What is a stored procedure?,"A stored procedure is a precompiled collection of SQL statements stored in the database. Executed with a single call. Benefits: reduced network traffic (one call instead of multiple queries), reusable logic, improved security (grant execute without exposing tables), precompiled so faster execution. Can accept parameters and return values. Drawbacks: harder to version control, database-specific syntax, can mix business logic with data layer.",A stored procedure is a precompiled.,Poor,0.2978,0.0968,0.375,6,handcrafted_v4
DBMS,dbms_core,Medium,What is the difference between primary key and foreign key?,"Primary key uniquely identifies each row in a table. Cannot be NULL, must be unique, one per table. Often auto-incremented integer. Foreign key is a column in one table that references the primary key in another table. Enforces referential integrity — cannot insert a foreign key value that does not exist in the referenced table. Can be NULL (optional relationship). Multiple foreign keys per table allowed.","Primary key uniquely identifies each row in a table. Cannot be NULL, must be unique, one per table. Often auto-incremented integer. Foreign key is a column in one table that references the primary key in another table. Enforces referential integrity — cannot insert a foreign key value that does not exist in the referenced table. Can be NULL (optional relationship). Multiple foreign keys per table allowed.",Good,1.0,1.0,1.0,66,handcrafted_v4
DBMS,dbms_core,Medium,What is the difference between primary key and foreign key?,"Primary key uniquely identifies each row in a table. Cannot be NULL, must be unique, one per table. Often auto-incremented integer. Foreign key is a column in one table that references the primary key in another table. Enforces referential integrity — cannot insert a foreign key value that does not exist in the referenced table. Can be NULL (optional relationship). Multiple foreign keys per table allowed.","Primary key uniquely identifies each row in a table. Cannot be NULL, must be unique, one per table. Often auto-incremented integer. Foreign key is a column in. Some additional details apply.",Average,0.6853,0.4697,1.0,31,handcrafted_v4
DBMS,dbms_core,Medium,What is the difference between primary key and foreign key?,"Primary key uniquely identifies each row in a table. Cannot be NULL, must be unique, one per table. Often auto-incremented integer. Foreign key is a column in one table that references the primary key in another table. Enforces referential integrity — cannot insert a foreign key value that does not exist in the referenced table. Can be NULL (optional relationship). Multiple foreign keys per table allowed.",Primary key uniquely identifies each row.,Poor,0.3209,0.0909,0.5,6,handcrafted_v4
DBMS,dbms_core,Medium,What is a transaction isolation level?,"Isolation levels define how transactions interact concurrently. Read Uncommitted: can read uncommitted data (dirty read). Read Committed: only read committed data (PostgreSQL default). Repeatable Read: same query returns same result within transaction. Serializable: full isolation, equivalent to serial execution. Higher isolation prevents more anomalies (dirty reads, non-repeatable reads, phantom reads) but reduces concurrency.","Isolation levels define how transactions interact concurrently. Read Uncommitted: can read uncommitted data (dirty read). Read Committed: only read committed data (PostgreSQL default). Repeatable Read: same query returns same result within transaction. Serializable: full isolation, equivalent to serial execution. Higher isolation prevents more anomalies (dirty reads, non-repeatable reads, phantom reads) but reduces concurrency.",Good,1.0,1.0,1.0,53,handcrafted_v4
DBMS,dbms_core,Medium,What is a transaction isolation level?,"Isolation levels define how transactions interact concurrently. Read Uncommitted: can read uncommitted data (dirty read). Read Committed: only read committed data (PostgreSQL default). Repeatable Read: same query returns same result within transaction. Serializable: full isolation, equivalent to serial execution. Higher isolation prevents more anomalies (dirty reads, non-repeatable reads, phantom reads) but reduces concurrency.",Isolation levels define how transactions interact concurrently. Read Uncommitted: can read uncommitted data (dirty read). Read Committed: only read committed data (PostgreSQL. Some additional details apply.,Average,0.6662,0.4906,0.625,26,handcrafted_v4
DBMS,dbms_core,Medium,What is a transaction isolation level?,"Isolation levels define how transactions interact concurrently. Read Uncommitted: can read uncommitted data (dirty read). Read Committed: only read committed data (PostgreSQL default). Repeatable Read: same query returns same result within transaction. Serializable: full isolation, equivalent to serial execution. Higher isolation prevents more anomalies (dirty reads, non-repeatable reads, phantom reads) but reduces concurrency.",Isolation levels define how transactions interact.,Poor,0.2353,0.1132,0.125,6,handcrafted_v4
DBMS,dbms_core,Medium,What is a view in a database?,"A view is a virtual table defined by a stored SQL query. Does not store data itself. Simplifies complex queries by naming them. Provides security by exposing only specific columns. Updatable views allow DML operations in some cases. Materialized views store query results physically for performance — must be refreshed. Unlike regular views, materialized views trade staleness for speed, useful in data warehousing.","A view is a virtual table defined by a stored SQL query. Does not store data itself. Simplifies complex queries by naming them. Provides security by exposing only specific columns. Updatable views allow DML operations in some cases. Materialized views store query results physically for performance — must be refreshed. Unlike regular views, materialized views trade staleness for speed, useful in data warehousing.",Good,1.0,1.0,1.0,63,handcrafted_v4
DBMS,dbms_core,Medium,What is a view in a database?,"A view is a virtual table defined by a stored SQL query. Does not store data itself. Simplifies complex queries by naming them. Provides security by exposing only specific columns. Updatable views allow DML operations in some cases. Materialized views store query results physically for performance — must be refreshed. Unlike regular views, materialized views trade staleness for speed, useful in data warehousing.",A view is a virtual table defined by a stored SQL query. Does not store data itself. Simplifies complex queries by naming them. Provides security by. Some additional details apply.,Average,0.4017,0.4762,0.75,30,handcrafted_v4
DBMS,dbms_core,Medium,What is a view in a database?,"A view is a virtual table defined by a stored SQL query. Does not store data itself. Simplifies complex queries by naming them. Provides security by exposing only specific columns. Updatable views allow DML operations in some cases. Materialized views store query results physically for performance — must be refreshed. Unlike regular views, materialized views trade staleness for speed, useful in data warehousing.",A view is a virtual table.,Poor,0.1559,0.0952,0.375,6,handcrafted_v4
DBMS,dbms_core,Medium,What is the difference between clustered and non-clustered index?,Clustered index determines the physical storage order of rows in the table — data rows are sorted by the clustered index key. Only one per table. Fast for range queries on that column. Non-clustered index is a separate structure with pointers to actual data rows. Multiple non-clustered indexes per table. Faster for equality lookups on other columns. Adding non-clustered indexes improves reads but slows writes.,Clustered index determines the physical storage order of rows in the table — data rows are sorted by the clustered index key. Only one per table. Fast for range queries on that column. Non-clustered index is a separate structure with pointers to actual data rows. Multiple non-clustered indexes per table. Faster for equality lookups on other columns. Adding non-clustered indexes improves reads but slows writes.,Good,1.0,1.0,1.0,65,handcrafted_v4
DBMS,dbms_core,Medium,What is the difference between clustered and non-clustered index?,Clustered index determines the physical storage order of rows in the table — data rows are sorted by the clustered index key. Only one per table. Fast for range queries on that column. Non-clustered index is a separate structure with pointers to actual data rows. Multiple non-clustered indexes per table. Faster for equality lookups on other columns. Adding non-clustered indexes improves reads but slows writes.,Clustered index determines the physical storage order of rows in the table — data rows are sorted by the clustered index key. Only one per table. Fast. Some additional details apply.,Average,0.6117,0.4769,0.875,31,handcrafted_v4
DBMS,dbms_core,Medium,What is the difference between clustered and non-clustered index?,Clustered index determines the physical storage order of rows in the table — data rows are sorted by the clustered index key. Only one per table. Fast for range queries on that column. Non-clustered index is a separate structure with pointers to actual data rows. Multiple non-clustered indexes per table. Faster for equality lookups on other columns. Adding non-clustered indexes improves reads but slows writes.,Clustered index determines the physical storage.,Poor,0.4049,0.0923,0.625,6,handcrafted_v4
DBMS,dbms_core,Medium,What is a deadlock in databases?,"A database deadlock occurs when two transactions each hold a lock the other needs, causing mutual waiting. Transaction A holds lock on table X and wants table Y. Transaction B holds lock on Y and wants X. Neither can proceed. Database systems detect deadlocks using wait-for graphs and resolve by aborting one transaction (the victim). Prevention: consistent lock ordering, timeouts, lower isolation levels.","A database deadlock occurs when two transactions each hold a lock the other needs, causing mutual waiting. Transaction A holds lock on table X and wants table Y. Transaction B holds lock on Y and wants X. Neither can proceed. Database systems detect deadlocks using wait-for graphs and resolve by aborting one transaction (the victim). Prevention: consistent lock ordering, timeouts, lower isolation levels.",Good,1.0,1.0,1.0,63,handcrafted_v4
DBMS,dbms_core,Medium,What is a deadlock in databases?,"A database deadlock occurs when two transactions each hold a lock the other needs, causing mutual waiting. Transaction A holds lock on table X and wants table Y. Transaction B holds lock on Y and wants X. Neither can proceed. Database systems detect deadlocks using wait-for graphs and resolve by aborting one transaction (the victim). Prevention: consistent lock ordering, timeouts, lower isolation levels.","A database deadlock occurs when two transactions each hold a lock the other needs, causing mutual waiting. Transaction A holds lock on table X and wants. Some additional details apply.",Average,0.6205,0.4762,1.0,30,handcrafted_v4
DBMS,dbms_core,Medium,What is a deadlock in databases?,"A database deadlock occurs when two transactions each hold a lock the other needs, causing mutual waiting. Transaction A holds lock on table X and wants table Y. Transaction B holds lock on Y and wants X. Neither can proceed. Database systems detect deadlocks using wait-for graphs and resolve by aborting one transaction (the victim). Prevention: consistent lock ordering, timeouts, lower isolation levels.",A database deadlock occurs when two.,Poor,0.207,0.0952,0.5,6,handcrafted_v4
DBMS,dbms_core,Medium,What is connection pooling?,"Connection pooling maintains a pool of pre-established database connections that can be reused. Creating a new database connection is expensive (TCP handshake, authentication, session setup). Pool keeps connections open and lends them to application requests. After use, connection returns to pool. Reduces latency, limits total connections to database. Tools: HikariCP (Java), pgBouncer (PostgreSQL), SQLAlchemy pool (Python).","Connection pooling maintains a pool of pre-established database connections that can be reused. Creating a new database connection is expensive (TCP handshake, authentication, session setup). Pool keeps connections open and lends them to application requests. After use, connection returns to pool. Reduces latency, limits total connections to database. Tools: HikariCP (Java), pgBouncer (PostgreSQL), SQLAlchemy pool (Python).",Good,1.0,1.0,1.0,56,handcrafted_v4
DBMS,dbms_core,Medium,What is connection pooling?,"Connection pooling maintains a pool of pre-established database connections that can be reused. Creating a new database connection is expensive (TCP handshake, authentication, session setup). Pool keeps connections open and lends them to application requests. After use, connection returns to pool. Reduces latency, limits total connections to database. Tools: HikariCP (Java), pgBouncer (PostgreSQL), SQLAlchemy pool (Python).","Connection pooling maintains a pool of pre-established database connections that can be reused. Creating a new database connection is expensive (TCP handshake, authentication,. Some additional details apply.",Average,0.5979,0.4821,1.0,27,handcrafted_v4
DBMS,dbms_core,Medium,What is connection pooling?,"Connection pooling maintains a pool of pre-established database connections that can be reused. Creating a new database connection is expensive (TCP handshake, authentication, session setup). Pool keeps connections open and lends them to application requests. After use, connection returns to pool. Reduces latency, limits total connections to database. Tools: HikariCP (Java), pgBouncer (PostgreSQL), SQLAlchemy pool (Python).",Connection pooling maintains a pool of.,Poor,0.4111,0.1071,0.5,6,handcrafted_v4
DBMS,dbms_core,Medium,What is a cursor in SQL?,"A cursor is a database object for iterating through a result set row by row. Useful when set-based operations are insufficient. Types: implicit (automatic, for single-row SELECT INTO) and explicit (manually declared and controlled). Operations: DECLARE, OPEN, FETCH, CLOSE. Cursors are slower than set operations and should be avoided when a single SQL statement can achieve the same result.","A cursor is a database object for iterating through a result set row by row. Useful when set-based operations are insufficient. Types: implicit (automatic, for single-row SELECT INTO) and explicit (manually declared and controlled). Operations: DECLARE, OPEN, FETCH, CLOSE. Cursors are slower than set operations and should be avoided when a single SQL statement can achieve the same result.",Good,1.0,1.0,1.0,59,handcrafted_v4
DBMS,dbms_core,Medium,What is a cursor in SQL?,"A cursor is a database object for iterating through a result set row by row. Useful when set-based operations are insufficient. Types: implicit (automatic, for single-row SELECT INTO) and explicit (manually declared and controlled). Operations: DECLARE, OPEN, FETCH, CLOSE. Cursors are slower than set operations and should be avoided when a single SQL statement can achieve the same result.","A cursor is a database object for iterating through a result set row by row. Useful when set-based operations are insufficient. Types: implicit (automatic,. Some additional details apply.",Average,0.5984,0.4746,0.875,28,handcrafted_v4
DBMS,dbms_core,Medium,What is a cursor in SQL?,"A cursor is a database object for iterating through a result set row by row. Useful when set-based operations are insufficient. Types: implicit (automatic, for single-row SELECT INTO) and explicit (manually declared and controlled). Operations: DECLARE, OPEN, FETCH, CLOSE. Cursors are slower than set operations and should be avoided when a single SQL statement can achieve the same result.",A cursor is a database object.,Poor,0.1611,0.1017,0.375,6,handcrafted_v4
DBMS,dbms_core,Medium,What is the difference between OLTP and OLAP?,"OLTP (Online Transaction Processing): optimised for many short transactions (insert, update, delete). Normalised schema. Examples: banking, e-commerce. OLAP (Online Analytical Processing): optimised for complex queries on large historical data. Denormalised schema (star/snowflake). Used in data warehouses for reporting and analytics. OLTP prioritises write speed and data integrity. OLAP prioritises read speed and query flexibility.","OLTP (Online Transaction Processing): optimised for many short transactions (insert, update, delete). Normalised schema. Examples: banking, e-commerce. OLAP (Online Analytical Processing): optimised for complex queries on large historical data. Denormalised schema (star/snowflake). Used in data warehouses for reporting and analytics. OLTP prioritises write speed and data integrity. OLAP prioritises read speed and query flexibility.",Good,1.0,1.0,1.0,54,handcrafted_v4
DBMS,dbms_core,Medium,What is the difference between OLTP and OLAP?,"OLTP (Online Transaction Processing): optimised for many short transactions (insert, update, delete). Normalised schema. Examples: banking, e-commerce. OLAP (Online Analytical Processing): optimised for complex queries on large historical data. Denormalised schema (star/snowflake). Used in data warehouses for reporting and analytics. OLTP prioritises write speed and data integrity. OLAP prioritises read speed and query flexibility.","OLTP (Online Transaction Processing): optimised for many short transactions (insert, update, delete). Normalised schema. Examples: banking, e-commerce. OLAP (Online Analytical Processing): optimised. Some additional details apply.",Average,0.5128,0.4815,0.75,26,handcrafted_v4
DBMS,dbms_core,Medium,What is the difference between OLTP and OLAP?,"OLTP (Online Transaction Processing): optimised for many short transactions (insert, update, delete). Normalised schema. Examples: banking, e-commerce. OLAP (Online Analytical Processing): optimised for complex queries on large historical data. Denormalised schema (star/snowflake). Used in data warehouses for reporting and analytics. OLTP prioritises write speed and data integrity. OLAP prioritises read speed and query flexibility.",OLTP (Online Transaction Processing): optimised for.,Poor,0.3709,0.1111,0.5,6,handcrafted_v4
ML,ml_core,Medium,What is the bias-variance tradeoff?,"Bias is error from wrong assumptions in the model — high bias models are too simple, underfit, perform poorly on training and test data. Variance is sensitivity to fluctuations in training data — high variance models overfit, perform well on training but poorly on test. The tradeoff: reducing bias increases variance. Optimal model minimises total error (bias² + variance + irreducible noise). Regularisation, ensemble methods, and cross-validation help balance this.","Bias is error from wrong assumptions in the model — high bias models are too simple, underfit, perform poorly on training and test data. Variance is sensitivity to fluctuations in training data — high variance models overfit, perform well on training but poorly on test. The tradeoff: reducing bias increases variance. Optimal model minimises total error (bias² + variance + irreducible noise). Regularisation, ensemble methods, and cross-validation help balance this.",Good,1.0,1.0,1.0,70,handcrafted_v4
ML,ml_core,Medium,What is the bias-variance tradeoff?,"Bias is error from wrong assumptions in the model — high bias models are too simple, underfit, perform poorly on training and test data. Variance is sensitivity to fluctuations in training data — high variance models overfit, perform well on training but poorly on test. The tradeoff: reducing bias increases variance. Optimal model minimises total error (bias² + variance + irreducible noise). Regularisation, ensemble methods, and cross-validation help balance this.","Bias is error from wrong assumptions in the model — high bias models are too simple, underfit, perform poorly on training and test data. Variance is sensitivity to fluctuations. Some additional details apply.",Average,0.669,0.4714,1.0,33,handcrafted_v4
ML,ml_core,Medium,What is the bias-variance tradeoff?,"Bias is error from wrong assumptions in the model — high bias models are too simple, underfit, perform poorly on training and test data. Variance is sensitivity to fluctuations in training data — high variance models overfit, perform well on training but poorly on test. The tradeoff: reducing bias increases variance. Optimal model minimises total error (bias² + variance + irreducible noise). Regularisation, ensemble methods, and cross-validation help balance this.",Bias is error from wrong assumptions.,Poor,0.2757,0.0857,0.25,6,handcrafted_v4
ML,ml_core,Medium,Explain gradient descent and its variants.,"Gradient descent minimises the loss function by iteratively updating parameters in the direction of the negative gradient. Batch GD: uses entire dataset per update, stable but slow. Stochastic GD (SGD): one sample per update, fast but noisy. Mini-batch GD: small batches, balance of both. Adam: adaptive learning rates per parameter using first and second moment estimates. Momentum: accumulates past gradients to dampen oscillations. Learning rate controls step size.","Gradient descent minimises the loss function by iteratively updating parameters in the direction of the negative gradient. Batch GD: uses entire dataset per update, stable but slow. Stochastic GD (SGD): one sample per update, fast but noisy. Mini-batch GD: small batches, balance of both. Adam: adaptive learning rates per parameter using first and second moment estimates. Momentum: accumulates past gradients to dampen oscillations. Learning rate controls step size.",Good,1.0,1.0,1.0,68,handcrafted_v4
ML,ml_core,Medium,Explain gradient descent and its variants.,"Gradient descent minimises the loss function by iteratively updating parameters in the direction of the negative gradient. Batch GD: uses entire dataset per update, stable but slow. Stochastic GD (SGD): one sample per update, fast but noisy. Mini-batch GD: small batches, balance of both. Adam: adaptive learning rates per parameter using first and second moment estimates. Momentum: accumulates past gradients to dampen oscillations. Learning rate controls step size.","Gradient descent minimises the loss function by iteratively updating parameters in the direction of the negative gradient. Batch GD: uses entire dataset per update, stable but slow. Stochastic. Some additional details apply.",Average,0.5041,0.4706,0.875,32,handcrafted_v4
ML,ml_core,Medium,Explain gradient descent and its variants.,"Gradient descent minimises the loss function by iteratively updating parameters in the direction of the negative gradient. Batch GD: uses entire dataset per update, stable but slow. Stochastic GD (SGD): one sample per update, fast but noisy. Mini-batch GD: small batches, balance of both. Adam: adaptive learning rates per parameter using first and second moment estimates. Momentum: accumulates past gradients to dampen oscillations. Learning rate controls step size.",Gradient descent minimises the loss function.,Poor,0.2424,0.0882,0.625,6,handcrafted_v4
ML,ml_core,Medium,What is overfitting and how do you prevent it?,"Overfitting is when a model learns training data too well including noise, performing poorly on new data. Signs: high training accuracy, low test accuracy, large gap between them. Prevention: regularisation (L1/L2 adds penalty for large weights), dropout (randomly zero neurons during training), early stopping (stop when validation loss increases), data augmentation (artificially increase training data), reduce model complexity, cross-validation to detect.","Overfitting is when a model learns training data too well including noise, performing poorly on new data. Signs: high training accuracy, low test accuracy, large gap between them. Prevention: regularisation (L1/L2 adds penalty for large weights), dropout (randomly zero neurons during training), early stopping (stop when validation loss increases), data augmentation (artificially increase training data), reduce model complexity, cross-validation to detect.",Good,1.0,1.0,1.0,61,handcrafted_v4
ML,ml_core,Medium,What is overfitting and how do you prevent it?,"Overfitting is when a model learns training data too well including noise, performing poorly on new data. Signs: high training accuracy, low test accuracy, large gap between them. Prevention: regularisation (L1/L2 adds penalty for large weights), dropout (randomly zero neurons during training), early stopping (stop when validation loss increases), data augmentation (artificially increase training data), reduce model complexity, cross-validation to detect.","Overfitting is when a model learns training data too well including noise, performing poorly on new data. Signs: high training accuracy, low test accuracy, large. Some additional details apply.",Average,0.5992,0.4754,0.875,29,handcrafted_v4
ML,ml_core,Medium,What is overfitting and how do you prevent it?,"Overfitting is when a model learns training data too well including noise, performing poorly on new data. Signs: high training accuracy, low test accuracy, large gap between them. Prevention: regularisation (L1/L2 adds penalty for large weights), dropout (randomly zero neurons during training), early stopping (stop when validation loss increases), data augmentation (artificially increase training data), reduce model complexity, cross-validation to detect.",Overfitting is when a model learns.,Poor,0.1837,0.0984,0.375,6,handcrafted_v4
ML,ml_core,Medium,What is cross-validation?,"Cross-validation evaluates model generalisation on unseen data. K-fold: split data into K folds, train on K-1 folds, test on remaining fold, repeat K times, average results. Prevents overfitting to a specific train/test split. Stratified k-fold preserves class distribution. Leave-one-out: K equals dataset size, computationally expensive. Used for model selection and hyperparameter tuning. Reports mean and standard deviation of performance.","Cross-validation evaluates model generalisation on unseen data. K-fold: split data into K folds, train on K-1 folds, test on remaining fold, repeat K times, average results. Prevents overfitting to a specific train/test split. Stratified k-fold preserves class distribution. Leave-one-out: K equals dataset size, computationally expensive. Used for model selection and hyperparameter tuning. Reports mean and standard deviation of performance.",Good,1.0,1.0,1.0,59,handcrafted_v4
